"(0, 0)","(1, 0)","(2, 0)","(0, 1)","(1, 1)","(0, 2)","(1, 2)","(2, 2)"
63.376464797586465,62.98403091423462,53.27048431438956,62.641995901882964,63.11215599317433,63.126021848951865,68.27919429822013,69.16458827970897
63.66998772893596,63.27768262352197,53.56342058463033,62.9362069322986,63.40752005032433,63.42157715286134,68.58609759637756,69.47294239691188
63.96064355277951,63.56846534602807,53.8534983206343,63.22754081367843,63.69999013215055,63.71423569055515,68.88993852537769,69.77821297294275
64.2484599460807,63.85640678614105,54.14074507294194,63.51602536952345,63.98959430770249,64.00402557181067,69.19074761166596,70.08043084321332
64.53346432354073,64.14153438558643,54.425188131819226,63.801688158933814,64.27636037804547,64.29097463782676,69.48855507784242,70.37962653478118
64.81568384000924,64.42387532584382,54.70685452962399,64.08455647905096,64.56031587875503,64.57511046372684,69.78339084567959,70.67583026943336
65.09514539287427,64.70345653054261,54.98577104315351,64.36465736747823,64.84148808238919,64.85646036103961,70.07528453911024,70.96907196673902
65.37187562443134,64.98030466783668,55.2619641959735,64.64201760468023,65.11990400093839,65.13505138015759,70.36426548718575,71.25938124707163
65.64590092423167,65.25444615275835,55.53546026072822,64.91666371636106,65.39559038825396,65.41091031277375,70.65036272700503,71.54678743460093
65.91724743141017,65.52590714955171,55.80628526143193,65.18862197582149,65.66857374245454,65.68406369429606,70.93360500661458,71.83131956025493
66.1859410369928,65.79471357398548,56.07446497574148,65.45791840629555,65.9388803083111,65.95453780624078,71.21402078787975,72.11300636465238
66.45200738618385,66.06089109564566,56.34002493721022,65.72457878326621,66.20653607961074,66.22235867860401,71.49163824932758,72.39187630100585
66.71547188063317,66.32446514020799,56.60299043752323,65.98862863676084,66.4715668014992,66.48755209221207,71.76648528896152,72.6679575379958
66.97635968068349,66.58546089169049,56.8633865287138,66.25009325362628,66.73399797280237,66.75014358105076,72.03858952704827,72.94127796261586
67.234695707598,66.84390329468613,57.12123802536136,66.5089976797837,66.99385484832716,67.01015843457382,72.30797830887697,73.2118651829897
67.4905046457684,67.09981705657592,57.376569506770906,66.7653667224637,67.25116244114145,67.26762169999031,72.57467870749106,73.4797465311598
67.74381094490356,67.3532266497226,57.6294053191339,67.01922495242135,67.50594552483388,67.5225581845319,72.8387175263932,73.7449490658482
67.9946388221988,67.60415631364471,57.87976957767084,67.27059670613183,67.75822863575317,67.77499245769928,73.10012130222326,74.00749957518973
68.24301226448617,67.85263005717184,58.127686168755545,67.5195060879663,68.00803607522732,68.02494885348874,73.35891630740994,74.26742457943784
68.48895503036584,68.09867166058056,58.37317875202121,67.76597697234884,68.25539191176293,68.27245147259829,73.61512855279587,74.52475033364348
68.7324906523185,68.34230467771175,58.61627076244837,68.01003300589373,68.50031998322456,68.5175241846143,73.86878379023696,74.77950283030705
68.97364243879926,68.58355243806895,58.856985412434966,68.25169760952419,68.74284389899476,68.76019063017812,74.11990751517588,75.03170780200398
69.21243347631304,68.82243804889832,59.09534569384838,68.49099398057191,68.9829870421144,69.00047422313321,74.36852496919005,75.28139072398393
69.44888663147154,69.05898439725019,59.33137438005984,68.72794509485813,69.2207725714037,69.23839815265296,74.61466114251441,75.52857681674409
69.6830245530321,69.29321415202219,59.56509402796109,68.96257370875597,69.45622342356434,69.47398538534921,74.85834077653922,75.77329104857665
69.91486967391845,69.5251497659845,59.79652697996353,69.19490236123448,69.6893623152623,69.70725866736169,75.09958836628296,76.01555813809088
70.14444421322355,69.75481347778685,60.02569536597997,69.42495337588444,69.92021174519218,69.93824052642853,75.33842816284096,76.25540255670997
70.37177017819474,69.98222731394797,60.25262110538905,69.65274886292603,70.14879399612262,70.16695327393815,75.57488417580957,76.49284853114287
