"(0, 0)","(2, 0)","(3, 0)","(4, 0)","(5, 0)","(0, 1)","(1, 1)","(2, 1)","(3, 1)","(5, 1)","(0, 2)","(1, 2)","(2, 2)","(3, 2)","(4, 2)","(5, 2)","(0, 3)","(1, 3)","(2, 3)","(3, 3)","(4, 3)","(5, 3)","(0, 4)","(4, 4)","(5, 4)","(0, 5)","(1, 5)","(2, 5)","(3, 5)","(4, 5)","(5, 5)"
86.05244312247767,81.02168626800402,80.88858861787892,79.6437489246542,79.26840160928856,85.4772670796313,83.89856822748196,81.57413488498455,80.36281182393051,78.85423782009855,84.00400662925777,82.61707085523724,81.26058055575817,80.17780087173728,79.04173733852423,78.77084393445199,82.58170099968538,81.45873655676368,80.21713791257456,79.05310199475603,78.79053146346331,77.8049894298079,81.31575015333614,77.46073689028624,77.5201876215706,79.91342042603655,78.68073991102959,77.46342947725714,76.26129747782097,75.49577698450544,76.22707545585133
86.1919186912529,81.16116181840505,81.02806416799831,79.78322447244165,79.40787697741688,85.61674264840653,84.0380437962572,81.71361045171817,80.50228738837977,78.99371316293606,84.14348219803301,82.75654642401248,81.40005612430625,80.31727643608693,79.1812129018127,78.91031946985194,82.72117656846063,81.59821212553892,80.35661348132177,79.19257755864368,78.93000702314303,77.94446496451982,81.45522572211138,77.60021244573679,77.6596631550817,80.05289599481176,78.82021547980482,77.60290504603233,76.40077304659621,75.63525253754027,76.36655098787925
86.32999950434038,81.29924261491901,81.16614496425824,79.92130526659811,79.54595760965016,85.754823461494,84.17612460934467,81.85169126296412,80.64036819756522,79.1317937723755,84.28156301112048,82.89462723709997,81.53813693718885,80.45535724518255,79.31929370995147,79.0484002528538,82.8592573815481,81.73629293862642,80.49469429438402,79.33065836732287,79.06808782802885,78.08254574690136,81.59330653519889,77.73829324681031,77.79774393638073,80.19097680789928,78.95829629289227,77.74098585911983,76.53885385968367,75.77333333643662,76.50463176784125
86.46669950929696,81.4359426049263,81.30284495403639,80.05800525447896,79.6826574515915,85.89152346645061,84.31282461430128,81.98839126625967,80.77706819900224,79.26849359377327,84.41826301607708,83.03132724205658,81.67483694196065,80.59205724653856,79.45599371044464,79.18510023068997,82.99595738650471,81.87299294358301,80.63139429931785,79.46735836830346,79.20478782558976,78.21924572417831,81.73000654015549,77.87499324093478,77.9344439126818,80.3276768128559,79.0949962978489,77.87768586407643,76.67555386464028,75.91003332859874,76.64133174293706
86.60203251420398,81.57127559634904,81.43817794525245,80.19333824398365,79.81799030956144,86.02685647135763,84.4481576192083,82.12372426966841,80.91240120073458,79.40382643322758,84.55359602098412,83.16666024696359,81.810169946701,80.7273902481979,79.59132671132595,79.32043321114936,83.13129039141174,82.00832594849005,80.76672730420432,79.6026913696244,79.34012082382785,78.3545787041335,81.86533954506251,78.01032623607514,78.06977689175727,80.46300981776292,79.23032930275596,78.01301886898345,76.8108868695473,76.0453663219705,76.77666472092604
86.73601218906195,81.70525525904416,81.57215760776116,80.32731790494869,79.95196985197362,86.16083614621559,84.58213729406626,82.25770394317493,81.04638087272897,79.53780595895172,84.68757569584207,83.30063992182156,81.94414962140857,80.86136992012645,79.72530638255297,79.4544128639689,83.2652700662697,82.14230562334801,80.90070697904375,79.73667104124793,79.47410049267219,78.48855835649847,81.99931921992048,78.14430590212706,78.20375654332915,80.59698949262088,79.36430897761393,78.14699854384145,76.94486654440527,76.17934598642837,76.91064437151852
86.86865206717133,81.83789512618267,81.70479747473149,80.45995777052669,80.08460961069842,86.29347602432497,84.71477717217564,82.3903438200653,81.17902074825541,79.67044570263556,84.82021557395144,83.43327979993094,82.07678949938231,80.99400979559354,79.85794625738745,79.58705272221152,83.39790994437908,82.27494550145738,81.03334685713641,79.86931091644004,79.60674036535886,78.62119821433127,82.13195909802987,78.27694577229654,78.33639640044694,80.72962937073028,79.4969488557233,78.27963842195085,77.07750642251467,76.31198585516108,77.04328422775343
86.99996554649961,81.96920859561523,81.83611094401238,80.59127123855164,80.21592298241444,86.42478950365326,84.84609065150394,82.52165729829406,81.3103342252539,79.801759060795,84.95152905327974,83.56459327925923,82.20810297858827,81.12532327253848,79.989259733762,79.7183661836306,83.52922342370736,82.40625898078568,81.1646603364496,80.00062439313713,79.73805383979723,78.75251167538086,82.26327257735815,78.40825924446582,78.46770986085198,80.86094285005858,79.6282623350516,78.41095190127913,77.20881990184297,76.44329932603542,77.17459768736254
87.1299658910346,82.09920893122428,81.96611127948462,80.72127157289103,80.34592322994789,86.55478984818825,84.97609099603893,82.65165764183726,81.44033456768743,79.93175929610965,85.08152939781473,83.69459362379423,82.33810332301294,81.25532361492375,80.11926007563284,79.8483665120209,83.65922376824237,82.53625932532069,81.29466068097102,80.13062473529892,79.86805417992278,78.88251200343807,82.39327292189316,78.53825958254588,78.59771018832811,80.99094319459356,79.75826267958662,78.54095224581414,77.33882024637799,76.57329966294829,77.30459801412117
87.25866623212426,82.22790926426272,82.09481161239967,80.84997190478424,80.47462348359977,86.6834901892779,85.10479133712857,82.78035798203231,81.56903490688156,80.06045953874845,85.21022973890439,83.82329396488387,82.46680366400305,81.38402395407438,80.24796041431962,79.97706683855644,83.78792410933201,82.66495966641034,81.4233610220484,80.2593250742481,79.99675451703617,79.01121232967327,82.52197326298281,78.66695991781538,78.72641051403949,81.11964353568322,79.88696302067626,78.66965258690381,77.46752058746765,76.70199999716576,77.43329833918574
87.38607956980302,82.35532259467927,82.2222249427049,80.97738523416781,80.60203674246102,86.81090352695665,85.23220467480735,82.90777131890414,81.69644824285052,80.1878727876832,85.33764307658316,83.95070730256263,82.59421700159203,81.51143729000412,80.37537374983114,80.10448016311489,83.91533744701078,82.79237300408909,81.55077435971609,80.3867384099963,80.12416785112936,79.13862565396096,82.64938660066154,78.79437325024628,78.85382383785486,81.24705687336197,80.01437635835501,78.79706592458255,77.59493392514642,76.82941332864846,77.56071166241807
87.512218774105,82.48146179243074,82.34836414035597,81.1035244309875,80.7281758757154,86.93704273125863,85.3583438791093,83.03391052247828,81.82258744561028,80.3140119119904,85.46378228088511,84.07684650686461,82.72035620581302,81.63757649272851,80.50151295217836,80.23061935558903,84.04147665131276,82.91851220839106,81.67691356400807,80.51287761255698,80.25030705219802,79.26476484619093,82.77552580496352,78.92051244981647,78.97996302965909,81.37319607766393,80.14051556265697,78.92320512888452,77.72107312944837,76.95555252736393,77.68685085369664
87.63709658636395,82.60633959878115,82.47324194661581,81.22840223649747,80.85305362393018,87.06192054351757,85.48322169136826,83.1587883340807,81.94746525647817,80.43888965214069,85.58866009314406,84.20172431912356,82.84523401799893,81.76245430356448,80.62639076267425,80.35549715718523,84.1663544635717,83.04339002065002,81.80179137625801,80.6377554232454,80.3751848615413,79.38964264756703,82.9004036172225,79.04539025780892,79.10484083065128,81.49807388992288,80.26539337491593,79.04808294114346,77.84595094170731,77.080430334586,77.811728654215
87.76072562050031,82.729968627588,82.59687097534096,81.35203126454623,80.97668260033504,87.18554957765394,85.60685072550461,83.2824173676249,82.07109428935976,80.56251862127657,85.71228912728043,84.3253533532599,82.9688630520694,81.88608333641736,80.75001979522041,80.47912618170906,84.28998349770805,83.16701905478637,81.92542041038627,80.7613844559652,80.49881389304844,79.51327167189243,83.02403265135882,79.16901928809827,79.22846985463066,81.62170292405925,80.38902240905227,79.17171197527983,77.96957997584367,77.20405936418098,77.93535767776713
87.8831183642953,82.85236136657578,82.71926371425506,81.4744240028502,81.0990752920886,87.30794232144893,85.7292434692996,83.40481011088573,82.193487032023,80.68491130647811,85.83468187107542,84.44774609705489,83.09125579580495,82.00847607905463,80.87241253758117,80.6015189168383,84.41237624150304,83.28941179858137,82.04781315417391,80.88377719848259,80.62120663447246,79.63566440684272,83.14642539515383,79.29141202842453,79.35086258926896,81.74409566785422,80.51141515284728,79.29410471907481,78.09197271963868,77.32645210388131,78.05775041202035
88.00428718065234,82.97353017859672,82.84043252620957,81.59559281425436,81.22024406153312,87.42911113780598,85.85041228565666,83.52597892676098,82.31465584735918,80.80608007001683,85.95585068743247,84.56891491341194,83.21242461210838,82.12964489436744,80.99358135264457,80.72268772538304,84.5335450578601,83.4105806149384,82.16898197052436,81.00494601368726,80.74237544869149,79.75683321522615,83.26759421151085,79.41258084165385,79.4720313973711,81.86526448421128,80.6325839692043,79.41527353543187,78.2131415359957,77.44762091654647,78.1789192197753
88.1242443088458,83.09348730287901,82.96038965043189,81.71554993798034,81.3402011474372,87.54906826599945,85.97036941385014,83.6459360545199,82.43461297463183,80.92603715059758,86.07580781562594,84.68887204160545,83.33238174025351,82.24960202161903,81.1135384796713,80.84264484653355,84.65350218605359,83.53053774313189,82.28893909871186,81.1249031408414,80.86233257495692,79.87679033623122,83.38755133970436,79.53253796702714,79.59198851812259,81.98522161240476,80.7525410973978,79.53523066362531,78.33309866418921,77.56757804141118,78.29887634021377
88.24300186575736,83.21224485626267,83.0791472037615,81.83430749086216,81.45895866622661,87.66782582291098,86.08912697076167,83.76469361103943,82.5533705307128,81.04479466458858,86.19456537253745,84.80762959851695,83.45113929712146,82.36835957768098,81.23229603553047,80.96140239709574,84.7722597429651,83.64929530004343,82.40769665561803,81.24366069681548,80.98109013012987,79.9955478866622,83.5063088966159,79.65129552139571,79.71074606832495,82.1039791693163,80.87129865430934,79.65398822053686,78.45185622110071,77.6863355953214,78.41763389013397
88.36057184709978,83.32981483442293,83.19671718187298,81.9518774685698,81.57652861320325,87.78539580425343,86.2066969521041,83.88226359202827,82.67094051130604,81.16236460724001,86.3121353538799,84.92519957985938,83.56870927842452,82.48592955825708,81.34986601592371,81.07897237271396,84.88982972430752,83.76686528138585,82.5252666369556,81.36123067731238,81.09866010990443,80.11311786216224,83.62387887795832,79.7688655004452,79.8283160436188,82.22154915065873,80.98886863565177,79.7715582018793,78.56942620244315,77.80390557395764,78.53520386517344
88.47696612862877,83.44620911308164,83.31311146048769,82.06827174682023,81.69292286375251,87.90179008578242,86.32309123363311,83.99865787323836,82.78733479215927,81.27875885389051,86.4285296354089,85.04159386138838,83.68510355991805,82.60232383909486,81.46626029659659,81.1953666490824,85.00622400583651,83.88325956291484,82.64166091848023,81.47762495807875,81.21505439001956,80.22951213842406,83.74027315948732,79.88525977990665,79.94471031969485,82.33794343218774,81.10526291718078,79.88795248340831,78.68582048397215,77.92029985304666,78.65159814102006
88.59219646734249,83.56143944920635,83.42834179657271,82.18350208257665,81.8081531745387,88.01702042449614,86.43832157234681,84.1138882116644,82.90256513026345,81.39398916116232,86.54375997412261,85.15682420010212,83.80033389859975,82.7175541771851,81.58149063453814,81.31059698314365,85.12145434455026,83.99848990162856,82.75689125719,81.59285529610463,81.33028472745828,80.34474247238919,83.85550349820103,80.00049011675604,80.05994065349239,82.45317377090144,81.2204932558945,80.00318282212203,78.80105082268588,78.03553018956029,78.76682847461092
88.70627450266907,83.67551748219762,83.5424198295282,82.29758011523579,81.92223118468908,88.13109845982271,86.5523996076734,84.22796624673148,83.01664316504024,81.50806716814479,86.65783800944921,85.27090223542866,83.91441193389747,82.83163221194931,81.69556866916825,81.4246750142758,85.23553237987682,84.11256793695514,82.87096929251301,81.70693333081078,81.44436276163509,80.45882050343468,83.9695815335276,80.11456815040155,80.17401868438682,82.56725180622803,81.33457129122105,80.11726085744861,78.91512885801245,78.14960822290317,78.88090650531893
88.81921175764238,83.7884547350645,83.6553570823628,82.41051736780301,82.03516841696631,88.24403571479603,86.6653368626467,84.34090350147076,83.12958041951761,81.62100439756642,86.7707752644225,85.38383949040201,84.02734918884471,82.94456946641539,81.8085059235134,81.53761226546763,85.34846963485015,84.22550519192843,82.98390654748312,81.81987058522452,81.55730001557157,80.57175775454836,84.0825187885009,80.22750540385906,80.28695593536432,82.68018906120133,81.44750854619438,80.2301981124219,79.02806611298578,78.26254547608785,78.99384375612836
88.93101964006594,83.90026261558809,83.76716496285727,82.52232524805633,82.14697627892949,88.35584359721959,86.77714474507029,84.4527113836832,83.24138830149388,81.73281225695547,86.88258314684609,85.49564737282557,84.13915707124484,83.05637734838139,81.9203138053704,81.64942014448198,85.46027751727371,84.33731307435204,83.09571442990378,81.9316784671434,81.66910789706013,80.68356563349224,84.19432667092451,80.3393132849158,80.39876381418543,82.7919969436249,81.55931642861795,80.34200599484548,79.13987399540935,78.37435335689868,79.10565163479795
89.04170944366528,84.01095241747363,83.87785476471653,82.6330150496981,82.25766606408375,88.46653340081893,86.88783454866962,84.56340118709214,83.35207810468972,81.84350203978934,86.99327295044542,85.60633717642493,84.24984687482298,83.16706715156808,82.03100360845869,81.76010994500767,85.57096732087307,84.44800287795137,83.20640423350055,82.0423682702875,81.77979769981627,80.79425543395442,84.30501647452384,80.45000308728264,80.50945361453687,82.90268674722427,81.67000623221729,80.45269579844482,79.25056379900869,78.48504315904385,79.21634143501284
89.15129234922863,84.12053532149113,83.98743766871034,82.74259795349572,82.36724895301873,88.57611630638227,86.99741745423296,84.6729840924837,83.46166100988914,81.95308492663261,87.10285585600876,85.71592008198826,84.35942978036722,83.27665005675915,82.14058651356115,81.8696928477999,85.6805502264364,84.55758578351472,83.31598713906152,82.15195117544029,81.88938060461922,80.90383833668938,84.4145993800872,80.55958599173462,80.61903651717202,83.0122696527876,81.77958913778066,80.56227870400816,79.36014670457203,78.59462606329598,79.32592433752481
89.25977942573635,84.22902239660448,84.09592474380233,82.85108502841074,82.47573601453577,88.68460338288999,87.10590453074067,84.78147116883648,83.57014808606858,82.0615719862641,87.21134293251649,85.82440715849596,84.46791685685768,83.3851371329311,82.24907358965312,81.9781799218093,85.7890373029441,84.66607286002242,83.42447421556712,82.26043825157765,81.99786768044126,81.01232541064708,84.52308645659488,80.66807306724019,80.72752359103976,83.12075672929532,81.88807621428833,80.67076578051591,79.46863378107973,78.7031131386214,79.4344114112815
89.367181631479,84.3364246010894,84.20332694826797,82.95848723271678,82.58313820676405,88.79200558863263,87.2133067364833,84.88887337443937,83.6775502915151,82.16897417679263,87.31874513825912,85.9318093642386,84.57531906258475,83.49253933837088,82.35647579502077,82.08558212529948,85.89643950868674,84.77347506576503,83.53187642130781,82.36784045698626,82.10526988556552,81.1197276140907,84.6304886623375,80.7754752720792,80.83492579440221,83.22815893503794,81.99547842003099,80.77816798625852,79.57603598682239,78.810515343298,79.54181361454388
89.4735098151642,84.44275278364015,84.30965513080133,83.06481541510617,82.68946637826573,88.89833377231784,87.31963492016853,84.99520155799853,83.78387847493323,82.27530234676207,87.42507332194434,86.03813754792381,84.68164724625595,83.59886752178292,82.46280397836777,82.1919103069539,86.00276769237196,84.87980324945026,83.63820460499127,82.4741686403702,82.21159806869306,81.22605579570316,84.73681684602272,80.88180345494956,80.9412539759415,83.33448711872313,82.10180660371617,80.88449616994374,79.68236417050758,78.91684352602198,79.6481417959929
89.57877471701256,84.54801768446522,84.41492003161072,83.17008031578568,82.7947312691303,89.00359867416621,87.42489982201688,85.10046645973318,83.88914337654069,82.38056723624535,87.53033822379268,86.1434024497722,84.78691214809166,83.70413242338486,82.5680688799111,82.29717520697135,86.10803259422033,84.98506815129863,83.7434695068381,82.57943354194683,82.31686297003856,81.33132069568273,84.8420817478711,80.98706835606313,81.04651887585513,83.43975202057149,82.20707150556453,80.98976107179206,79.78762907235597,79.0221084270036,79.75340669582513
89.68298696984245,84.6522299363721,84.51913228350344,83.27429256756128,82.89894351205787,89.10781092699607,87.52911207484675,85.2046787124605,83.99335562915324,82.48477947792777,87.63455047662256,86.24761470260204,84.89112440091014,83.8083446759925,82.67228113246584,82.40138745815047,86.21224484705017,85.08928040412853,83.84768175966657,82.68364579453161,82.42107522241491,81.43553294682772,84.94629400070099,81.09128060823045,81.15073112694063,83.54396427340139,82.31128375839441,81.09397332462193,79.8918413251858,79.12632067905193,79.8576189468373
89.78615710014401,84.75540006584113,84.62230241295971,83.37746269691188,83.00211363343215,89.21098105729766,87.63228220514833,85.30784884266957,84.09652575925882,82.58794959817953,87.73772060692413,86.35078483290364,84.9942945312014,83.91151480609359,82.77545126251927,82.50455758696374,86.31541497735178,85.19245053443007,83.9508518899669,82.78681592461214,82.52424535230753,81.53870307561019,85.04946413100254,81.19445073793456,81.25390125566949,83.64713440370296,82.414453888696,81.19714345492352,79.99501145548737,79.2294908086488,79.96078907550002
89.88829552914257,84.85753849408874,84.72444084119581,83.47960112505265,83.1042520543823,89.31311948629622,87.7344206341469,85.4099872715847,84.19866418808057,82.6900880181178,87.8398590359227,86.45292326190219,85.0964329601907,84.01365323491135,82.87758969129398,82.60669601462045,86.41755340635032,85.29458896342865,84.05299031896428,82.8889543534113,82.62638378093727,81.64084150323914,85.15160256000112,81.29658916639437,81.35603968325007,83.74927283270152,82.51659231769456,81.2992818839221,80.09714988448592,79.33162923701192,80.06292750302097
89.98941257385114,84.95865553811996,84.82555788521665,83.58071816898753,83.20536909183485,89.41423653100479,87.83553767885547,85.51110431621801,84.2997812326297,82.7912050546581,87.94097608063127,86.55404030661077,85.19755000489087,84.11477027945679,82.97870673580067,82.70781305811917,86.51867045105891,85.39570600813722,84.15410736367184,82.99007139794003,82.72750082531323,81.74195854671287,85.2527196047097,81.39770621061712,81.45715672668021,83.85038987741012,82.61770936240315,81.40039892863068,80.19826692919452,79.43274628114752,80.16404454639732
90.08951844811263,85.05876141177048,84.9256637588578,83.68082404255114,83.30547495955464,89.51434240526626,87.93564355311696,85.6112101904116,84.39988710674734,82.89131092155553,88.04108195489277,86.65414618087225,85.29765587914484,84.21487615357118,83.07881260988006,82.80791893128986,86.6187763253204,85.49581188239871,84.25421323793239,83.0901772720393,82.82760669927477,81.84206441986096,85.3528254789712,81.49781208444051,81.55726259978903,83.95049575167161,82.71781523666465,81.50050480289218,80.29837280345602,79.53285215489235,80.26415041945768
90.1886232636315,85.15786622673825,85.02476857381714,83.77992885744051,83.40457976917575,89.61344722078515,88.03474836863582,85.71031500586926,84.49899192213645,82.99041573043527,88.14018677041162,86.75325099639115,85.39676069465688,84.31398096895737,83.17791742523471,82.90702374582526,86.71788114083928,85.59491669791758,84.35331805345044,83.1892820874119,82.92671151452315,81.94116923437602,85.45193029449005,81.59691689956435,81.6563674142686,84.0496005671905,82.81692005218352,81.59960961841107,80.3974776189749,79.63195696994534,80.36325523389355
90.28673703099518,85.25597999360484,85.1228823406761,83.87804262423641,83.50269353122222,89.71156098814883,88.13286213599952,85.80842877317768,84.59710568938314,83.08852949181339,88.23830053777532,86.8513647637548,85.49487446201445,84.41209473620134,83.27603119245026,83.00513751230221,86.81599490820294,85.69303046528128,84.45143182081335,83.28739585464362,83.02482528164289,82.03928300083463,85.55004406185375,81.6950306665718,81.75448118069527,84.14771433455415,82.91503381954722,81.69772338577472,80.4955913863386,79.73007073688895,80.4613690002808
90.38386966068525,85.35311262284651,85.2200149699109,83.97517525341428,83.5998261561184,89.80869361783887,88.22999476568954,85.90556140281792,84.69423831896759,83.18566211610705,88.33543316746534,86.94849739344485,85.59200709169892,84.50922736578346,83.37316382200669,83.10227014119278,86.91312753789299,85.7901630949713,84.54856445050272,83.38452848421463,83.12195791111296,82.13641562970864,85.64717669154378,81.79216329594061,81.85161380954048,84.2448469642442,83.01216644923723,81.7948560154648,80.59272401602863,79.8272033662002,80.55850162909047
90.4800309640784,85.44927392583521,85.31617627289341,84.07133655634547,83.69598745518951,89.90485492123203,88.3261560690827,86.00172270616612,84.79039962226555,83.28182341463497,88.43159447085851,87.04465869683797,85.68816839508708,84.60538866907919,83.46932512527934,83.19843144386505,87.00928884128612,85.88632439836445,84.64472575389524,83.48068978750045,83.21811921430769,82.23257693236602,85.74333799493691,81.8883245990441,81.94777511217187,84.34100826763733,83.10832775263037,81.89101731885792,80.68888531942179,79.92336466925175,80.65466293168984
90.5752306544376,85.54447361582963,85.41137596288223,84.16653624628799,83.79118714165207,90.00005461159124,88.42135575944192,86.0969223964848,84.88559931253886,83.37702310060781,88.52679416121774,87.13985838719721,85.78336808544174,84.7005883593506,83.56452481552984,83.29363113357434,87.10448853164536,85.98152408872366,84.73992544425391,83.57588947776281,83.31331890448803,82.3277766220618,85.83853768529612,81.98352428914207,82.04297480184427,84.43620795799654,83.20352744298958,81.98621700921713,80.78408500978098,80.01856435930297,80.74986262133335
90.66947834789322,85.6387213089562,85.50562365600376,84.26078393936776,83.88543483159451,90.09430230504687,88.51560345289754,86.19117008990386,84.97984700591702,83.47127079010879,88.62104185467334,87.23410608065285,85.87761577889331,84.79483605272696,83.65877250888745,83.38787882644392,87.19873622510099,86.0757717821793,84.834173137709,83.67013717113113,83.40756659778226,82.42202431491931,85.93278537875177,82.07777198236218,82.1372224946806,84.53045565145216,83.29777513644521,82.08046470267274,80.87833270323661,80.11281205248085,80.84411031414365
90.7627835644143,85.73202652518046,85.59892887222347,84.35408915554981,83.97874004494813,90.18760752156793,88.6089086694186,86.28447530639194,85.07315222236821,83.56457600306439,88.7143470711944,87.3274112971739,85.97092099541074,84.88814126917657,83.75207772532006,83.48118404243664,87.29204144162203,86.16907699870036,84.92747835422963,83.7634423875734,83.50087181415785,82.51532953090106,86.02609059527283,82.17107719867079,82.23052771064332,84.62376086797325,83.39108035296627,82.1737699191938,80.97163791975767,80.2061172687515,80.93741553008286
90.85515572877016,85.82439868926859,85.69130103630751,84.44646131959985,84.0711122064482,90.27997968592379,88.70128083377446,86.37684747071805,85.16552438666102,83.65694816420567,88.80671923555028,87.41978346152973,86.06329315976326,84.98051343346798,83.84444988959615,83.57355620631607,87.38441360597788,86.2614491630562,85.01985051858507,83.8558145518582,83.59324397838246,82.60770169477065,86.11846275962867,82.26344936283512,82.32289987449575,84.7161330323291,83.48345251732214,82.26614208354967,81.0640100841135,80.29848943288148,81.02978769391412
90.94660417148246,85.91584713173941,85.7827494787746,84.53790976203634,84.16256064658575,90.3714281286361,88.79272927648675,86.46829591340354,85.25697282931647,83.7483966040197,88.89816767826257,87.51123190424205,86.15474160247257,85.0719618761221,83.93589833223652,83.6650046485988,87.47586204869019,86.35289760576849,85.111298961297,83.94726299450642,83.6846924209764,82.69915013704448,86.20991120234096,82.35489780537466,82.41434831675411,84.80758147504139,83.57490096003443,82.35759052626199,81.15545852682581,80.38993787539015,81.12123613615341
91.03713812976764,86.00638108980677,85.87328343683862,84.62844372007268,84.2530946025495,90.46196208692128,88.88326323477196,86.5588298716645,85.34750678755039,83.83893055969182,88.98870163654777,87.60176586252723,86.24527556075506,85.16249583435484,84.02643229045678,83.75553860649669,87.56639600697538,86.44343156405368,85.20183291958183,84.03779695273377,83.77522637915484,82.78968409493433,86.30044516062614,82.44543176350408,82.50488227462998,84.89811543332655,83.66543491831959,82.44812448454715,81.24599248511102,80.48047183349168,81.21177009401207
91.12676674846996,86.09600970831262,85.96291205534148,84.71807233855058,84.3427232191588,90.55159070562361,88.97289185347428,86.64845849034502,85.43713540620645,83.92855917603819,89.07833025525008,87.69139448122958,86.33490417945497,85.25212445300988,84.1160609091006,83.84516722484977,87.65602462567772,86.53306018275602,85.29146153828388,84.12742557138398,83.86485499776092,82.87931271328023,86.39007377932847,82.53506038206592,82.59451089296326,84.98774405202889,83.75506353702191,82.53775310324947,81.33562110381332,80.57010045202841,81.30139871232983
91.21549908098528,86.1847420406507,86.05164438767686,84.80680467086346,84.431455549787,90.64032303813892,89.06162418598959,86.73719082284063,85.52586773868005,84.01729150642934,89.1670625877654,87.78012681374486,86.42363651196808,85.3408567854825,84.20479324156312,83.9338995570502,87.74475695819301,86.62179251527134,85.3801938707989,84.21615790385228,83.95358733018942,82.9680450454741,86.4788061118438,82.62379271445455,82.68324322514584,85.07647638454418,83.84379586953723,82.62648543576474,81.42435343632862,80.65883278439438,81.39013104449836
91.30334409017541,86.27258704968101,86.1394893967047,84.89464967987105,84.51930055727571,90.72816804732906,89.14946919517975,86.82503583201301,85.61371274783257,84.10513651370431,89.25490759695555,87.86797182293505,86.51148152115624,85.4287017946342,84.29263825070565,84.02174456595642,87.83260196738318,86.70963752446147,85.46803887998885,84.304002913,84.04143233930131,83.05589005437446,86.56665112103394,82.71163772353047,82.77108823403593,85.16432139373437,83.93164087872738,82.71433044495491,81.51219844551875,80.74667779344986,81.47797605337588
91.39031064927366,86.35955360863507,86.22645595565655,84.9816162388046,84.6062671148399,90.8151346064273,89.23643575427799,86.91200239109526,85.70067930689687,84.19210307107583,89.34187415605379,87.95493838203328,86.59844808025275,85.51566835369773,84.37960480976096,84.10871112479867,87.91956852648141,86.79660408355974,85.55500543908687,84.39096947206001,84.12839889832895,83.14285661321139,86.6536176801322,82.79860428252572,82.85805479286365,85.2512879528326,84.01860743782564,82.80129700405318,81.599165004617,80.83364435242672,81.56494261219221
91.4764075427809,86.44565050201228,86.31255284903176,85.06771313216332,84.69236400696401,90.90123149993455,89.32253264778525,86.99809928458806,85.78677620037352,84.27819996302621,89.42797104956105,88.04103527554055,86.68454497375839,85.60176524717369,84.46570170322953,84.19480801807511,88.00566541998869,86.88270097706699,85.64110233259393,84.47706636553279,84.21449579177255,83.22895350648305,86.73971457363946,82.8847011759401,82.94415168612699,85.33738484633987,84.1047043313329,82.88739389756044,81.68526189812431,80.91974124582447,81.65103950544528
91.5616434673531,86.53088642646716,86.39778877348485,85.1529490566015,84.77759993028911,90.98646742450674,89.40776857235743,87.08333520914722,85.87201212491809,84.3634358861947,89.51320697413323,88.12627120011274,86.76978089832915,85.68700117171764,84.55093762776679,84.28004394243922,88.09090134456088,86.96793690163918,85.72633825716593,84.56230229007386,84.29973171628737,83.3141894308428,86.82495049821166,82.9699371004285,83.02938761047922,85.42262077091206,84.1899402559051,82.97262982213263,81.77049782269648,81.00497717029793,81.73627542978828
91.64602703267957,86.61526999168781,86.48217233870388,85.23733262180711,84.86198349449114,91.0708509898332,89.49215213768389,87.16771877446192,85.95639569021965,84.44781945025551,89.5975905394597,88.21065476543917,86.8541644636543,85.77138473701862,84.63532119306174,84.364427507578,88.17528490988732,87.05232046696567,85.81072182249224,84.64668585537225,84.38411528156203,83.39857299597776,86.90933406353813,83.05432066567946,83.11377117560735,85.50700433623854,84.27432382123156,83.05701338745912,81.85488138802295,81.08936073553537,81.82065899490807
91.72956676235277,86.69880972126558,86.56571206828018,85.32087235137128,84.94552322315052,91.15439071950642,89.5756918673571,87.25125850412451,86.03993541987036,84.53135917878758,89.6811302691329,88.29419449511241,86.9377041933263,85.85492446666885,84.71886092270651,84.447967237082,88.25882463956054,87.13586019663884,85.89426155216532,84.73022558502012,84.46765501118855,83.48211272547823,86.99287379321132,83.13786039528452,83.19731090510179,85.59054406591174,84.35786355090478,83.1405531171323,81.9384211176962,81.17290046512831,81.90419872439494
91.81227109472925,86.78151405355595,86.64841640056926,85.40357668364942,85.02822755461287,91.23709505188289,89.65839619973357,87.33396283649142,86.12263975222656,84.61406351013517,89.76383460150939,88.37689882748884,87.02040852570173,85.93762879902457,84.80156525505734,84.53067156930588,88.341528971937,87.21856452901534,85.97696588454164,84.81292991737376,84.5503593435229,83.56481705769896,87.0755781255878,83.22056472759958,83.28001523731699,85.67324839828821,84.44056788328125,83.2232574495088,82.02112545007262,81.25560479743235,81.98690305660342
91.89414838378197,86.86339134253102,86.73029368954312,85.48545397261344,85.11010484284135,91.3189723409356,89.74027348878626,87.41584012553551,86.204517041261,84.69594079826015,89.84571189056207,88.45877611654157,87.10228581475343,86.01950608805858,84.8834425440869,84.612548858221,88.42340626098971,87.30044181806801,86.05884317359424,84.89480720640584,84.63223663253763,83.64669434661123,87.15745541464048,83.30244201659688,83.36189252622432,85.75512568734092,84.52244517233395,83.3051347385615,82.10300273912534,81.3374820864198,82.06878034550459
