"(0, 0)","(1, 0)","(2, 0)","(0, 1)","(1, 1)","(1, 2)","(2, 2)"
62.11075183767353,63.55471995355468,64.12517023181087,60.860580810206415,62.0042035579843,59.62314119126118,58.382518111966306
62.469500135355425,63.91346825123658,64.48391852949277,61.21932910788831,62.36295185566619,59.98188948894308,58.74126640964819
62.82466095006051,64.26862906594165,64.83907934419784,61.5744899225934,62.718112670371276,60.33705030364816,59.09642722435327
63.17627015661853,64.62023827249968,65.19068855075587,61.92609912915144,63.06972187692929,60.68865951020619,59.44803643091129
63.52436327111097,64.96833138699212,65.53878166524831,62.27419224364387,63.417814991421736,61.036752624698636,59.796129545403744
63.86897545445848,65.31294357033964,65.88339384859583,62.61880442699139,63.76242717476924,61.38136480804615,60.14074172875126
64.21014151597254,65.65410963185369,66.22455991010987,62.95997048850542,64.1035932362833,61.722530869560195,60.48190779026531
64.54789591687144,65.99186403275259,66.56231431100878,63.297724889404336,64.4413476371822,62.060285270459104,60.81966219116421
64.88227277376134,66.32624088964249,66.8966911678987,63.63210174629425,64.77572449407211,62.39466212734901,61.15403904805412
65.21330586208235,66.65727397796351,67.2277242562197,63.96313483461526,65.10675758239312,62.72569521567002,61.48507213637514
65.54102861952016,66.98499673540131,67.5554470136575,64.29085759205306,65.43448033983093,63.05341797310783,61.81279489381294
65.86547414938357,67.30944226526474,67.87989254352092,64.61530312191648,65.75892586969435,63.377863502971245,62.13724042367636
66.18667522394836,67.63064333982952,68.20109361808571,64.93650419648127,66.08012694425913,63.69906457753604,62.45844149824114
66.50466428776751,67.94863240364866,68.51908268190485,65.25449326030039,66.39811600807828,64.01705364135518,62.7764305620603
66.81947346094846,68.2634415768296,68.8338918550858,65.56930243348137,66.71292518125922,64.33186281453612,63.091239735241246
67.1311345423976,68.57510265827875,69.14555293653494,65.8809635149305,67.02458626270837,64.64352389598527,63.40290081669038
67.43967901303225,68.8836471289134,69.45409740716958,66.18950798556514,67.33313073334301,64.95206836661993,63.711445287325034
67.74513803896055,69.1891061548417,69.75955643309788,66.49496701149346,67.63858975927131,65.25752739254823,64.01690431325333
68.04754247462957,69.49151059051071,70.0619608687669,66.79737144716246,67.94099419494033,65.55993182821724,64.31930874892237
68.34692286594189,69.79089098182304,70.36134126007923,67.0967518384748,68.24037458625266,65.85931221952957,64.61868914023468
68.64330945334109,70.08727756922225,70.65772784747844,67.393138425874,68.53676117365187,66.15569880692877,64.91507572763388
68.93673217486632,70.38070029074746,70.95115056900366,67.6865611473992,68.83018389517709,66.44912152845397,65.20849844915908
69.22722066917626,70.67118878505744,71.24163906331363,67.97704964170919,69.12067238948703,66.73961002276394,65.49898694346903
69.51480427854315,70.9587723944243,71.5292226726805,68.26463325107602,69.40825599885392,67.02719363213079,65.78657055283591
69.79951205181635,71.24348016769751,71.8139304459537,68.54934102434925,69.69296377212711,67.311901405404,66.0712783261091
70.08137274735682,71.52534086323797,72.09579114149417,68.8312017198897,69.97482446766759,67.59376210094447,66.35313902164957
70.36041483594188,71.80438295182304,72.37483323007923,69.11024380847478,70.25386655625265,67.87280418952955,66.63218111023464
